product_id,height,width,length,weight,can_mix
341532,27.8,14.6,34.6,1000,Food
341533,27.8,14.6,34.6,1000,Food
341534,20.4,34.5,48,135,Food
341535,20.4,34.5,48,135,Food
341536,25,18.6,24.3,0.07,Food
341537,17.2,13.3,24.3,0.01,Food
341538,22.9,34.5,48,150,Food
341539,19.8,14.6,19.7,113,Food
341540,28,25.5,33.1,750,Food
341541,22.2,14.6,19.7,130,Food
341542,30.2,28.4,38.9,1100,Food
341543,13.9,13.9,20.4,54,Food
341544,27,21.2,36.5,828,NULL
341545,13.2,15.2,20.6,50,Food
341546,32,24.3,27.1,1700,NULL
341547,22,18.8,26.4,400,Food
341548,23.7,17.9,25.1,400,Food
341549,27.4,20.3,41.8,1000,NULL
341550,23.7,17.9,25.1,400,Food
341551,32.1,20.6,36.2,2000,NULL
341552,17.4,24.2,35.8,450,Food
341553,25.6,27.6,40.7,500,NULL
341554,23.7,16.9,26.9,390,Food
341555,27.9,25.5,38.4,750,NULL
341556,23.7,16.9,26.9,390,Food
341557,20.2,21,24.5,0.25,Food
341558,20.2,21,24.5,0.25,Food
341559,23.7,16.9,26.9,390,Food
341560,35,21,40,2800,Food
341561,16.7,18.3,26.6,221,Food
341562,35,21,40,2800,Food
341563,24,30,36.3,450,Food
341564,25,21,34,350,Food
341565,19.7,19,23.4,250,Food
341566,32,24.3,27.1,1700,NULL
341567,26.8,20.2,29.7,680,Food
341568,32,24.3,27.1,1700,NULL
341569,20.3,16,20.9,170,Food
341570,20.3,16,20.9,170,Food
341571,12,5,1.5,100,Food
341572,21,30.4,54.8,100,Food
341573,11.7,32.9,44.6,125,Food
341574,56.7,20.1,26,100,Food
341575,24.3,18.5,25.4,316,Food
341576,26.1,28.8,30,0.03,Food
341577,26.1,30.6,60.4,0.1,Food
341578,22.6,20.8,45.7,150,Food
341579,22.6,20.8,45.7,150,Food
341580,22.5,27.3,35.3,150,Food
341581,25,14.5,15.5,0.04,Food
341582,12.5,11.5,23.8,0.03,Food
341583,9.6,17.5,27.5,0.05,Food
341584,15,16.5,23.8,0.02,Food
341585,22.5,27.3,35.3,150,Food
341586,20.4,15.1,20.1,150,Food
341587,22.5,27.3,35.3,150,Food
341588,11.6,19.2,12.2,45,Food
341589,16.6,15.6,24.3,0.06,Food
341590,13.2,15.2,20.5,50,Food
341591,28.8,24.8,28.8,750,Food
341592,20.4,15.1,20.1,150,Food
341593,12,12.5,19.7,45,Food
341594,19,16.8,22.3,113,Food
341595,11.8,19.8,12.6,45,Food
341596,12,12.5,19.7,45,Food
341597,26.1,24.6,59.7,0.08,Food
341598,18.8,15.1,20.1,91,Food
341599,18.8,15.1,20.1,91,Food
341600,12.4,14.7,19.7,85,Food
341601,12.4,14.7,19.7,85,Food
341602,12.4,14.7,19.7,85,Food
341603,12.4,14.6,19.7,85,Food
341604,2,2,2,100,Food
341605,7.5,10,22.5,413,Food
341606,10,4.7,22,261,Food
341607,11,7.5,24,562,Food
341608,19,6.5,19.5,493,Food
341609,22,31,11,1178,Food
341610,22,31,11,1337,Food
341611,23.5,32,11,1345,Food
341612,35,10.5,18,927,Food
341613,39.5,11,20,1058,Food
341614,42,11,20.5,1144,Food
341615,20.5,10.5,2.9,181,NULL
341616,20.5,10.5,2.9,181,NULL
341617,20.5,10.5,2.9,181,Food
341618,11.8,4.5,21.5,134,Food
341619,29,17.5,19.5,907,Food
341620,11,2,17,110,Food
341621,9,5.7,14.7,172,Food
341622,4,20,30,650,Food
341623,8,20,15,650,Food
341624,7,15,15,650,Food
341625,4,20,30,650,Food
341626,6,15,15,650,Food
341627,4,20,30,650,Food
341628,5,13,22,650,Food
341629,4,20,15,650,Food
341630,4,14,14,360,Food
341631,20.5,13.5,4.6,400,Food
341632,4,25,20,500,Food
341633,13.6,13.5,4.6,360,Food
341634,4,14,14,360,Food
341635,4,14,14,240,Food
341636,8.6,11.6,1.5,60,Food
341637,15.3,9.2,1.7,50,Food
341638,15.5,9.3,2,10,Food
341639,15.3,9.4,2.8,80,Food
341640,18.3,13.8,4.2,196,Food
341641,1.2,14,24,80,Food
341642,10,7,7,200,Food
341643,15.1,20,4.3,500,Food
341644,18.4,12.2,1.7,150,Food
341645,16.2,9.6,8.4,500,Toilet
341646,28,18,4.5,1000,Food
341647,16.7,9.8,6.4,1000,Food
341648,6.3,8.9,7.8,150,Food
341649,23.5,18,4,1000,Food
341650,16.7,9.8,6.4,1000,Food
341651,11.5,12.2,6.4,200,Toilet
341652,5.6,10.4,10.4,200,Food
341653,19.5,19.5,3.8,500,Food
341654,16.7,9.8,6.4,1000,Food
341655,18.6,12.8,1.9,150,Food
341656,16.8,41.5,10.5,1350,Toilet
341657,8.6,10.2,10.2,350,Food
341658,14.5,11.5,4.2,500,Food
341659,5.6,10.4,10.4,200,Food
341660,22.5,40,10,1710,Toilet
341661,18.3,13,1.8,150,Food
341662,20.7,20.7,3.8,500,Food
341663,10,7,7,200,Food
341664,18.3,13,1.8,150,Food
341665,3.5,11.5,3.5,100,Food
341666,24.5,37.5,10,1980,Toilet
341667,18.7,12.8,1.9,150,Food
341668,8.7,6.3,4,200,Food
341669,21.7,23.5,12.5,300,Toilet
341670,23.5,18,3.3,1000,Food
341671,18.7,12.6,1.7,150,Food
341672,5.5,10.3,10.3,200,Food
341673,24.5,11.9,5.8,500,Food
341674,12.1,8.6,4.3,125,Food
341675,20.5,14.5,14.5,300,Toilet
341676,5.5,10.3,10.3,200,Food
341677,12,10,1,36,Food
341678,6.3,8.9,7.6,130,Food
341679,21.3,7.3,7.2,1000,Food
341680,22,21,11.5,300,Toilet
341681,5.6,10.4,10.4,200,Food
341682,28.4,28.5,3.1,440,Food
341683,18.4,12.7,3.3,400,Food
341684,5.6,10.4,10.4,200,Food
341685,28,18,4.5,1000,Food
341686,18.5,12.9,3.4,400,Food
341687,5.6,10.4,10.4,200,Food
341688,21,9,2,240,Food
341689,12.7,5,5,170,Food
341690,5.6,10.4,10.4,200,Food
341691,15.1,20,4.3,600,Food
341692,18.6,12.8,1.9,150,Food
341693,23.8,8,8,830,Food
341694,12.5,22.5,1.8,250,Food
341695,18.7,12.6,1.7,150,Food
341696,23.8,8,8,830,Food
341697,22,17.2,8,400,Food
341698,18.3,15,2.3,400,Food
341699,12.7,5.1,5.1,170,Food
341700,13.5,17.5,6.5,145,Food
341701,5.6,10.4,10.4,200,Food
341702,8.7,10.3,10.3,350,Food
341703,21.7,15.8,1.3,100,Food
341704,10.1,6.9,6.9,200,Food
341705,11.4,10.8,10.8,480,Food
341706,12,6.5,3.9,395,Food
341707,15.1,20,4.3,600,Food
341708,4.9,7.6,7.6,125,Food
341709,10.4,7.6,7.6,180,Food
341710,19,13.2,2.3,200,Food
341711,5.6,10.3,10.3,200,Food
341712,10.4,7.6,7.6,180,Food
341713,4.1,18.5,4.1,130,Food
341714,8.5,13,10,500,Food
341715,10.7,5.9,5.9,395,Food
341716,40,25,3,880,Food
341717,6,20.8,6,200,Food
341718,21.4,7.5,7.3,1000,Food
341719,27,20,3.8,1000,Food
341720,23,17,3,400,Food
341721,6.7,17.9,6.7,200,Food
341722,5.4,19,12.6,540,Food
341723,27,20,3.8,1000,Food
341724,5.5,20,5.5,215,Food
341725,15,10,4,370,Food
341726,5.4,19,12.6,540,Food
341727,4.5,13,2,40,Food
341728,27,20,3.8,1000,Food
341729,20.8,12,6,900,Food
341730,9,21.4,1.6,100,Food
341731,23.5,18,4,1000,Food
341732,20.4,12,6,900,Food
341733,18.7,14.5,1.9,200,Food
341734,8,17.2,7,142,Food
341735,11.9,6.5,4,395,Food
341736,22.5,12,7,300,Food
341737,8,17.2,7,142,Food
341738,9.4,10.7,2.1,144,Food
341739,14,13.5,3.7,500,Food
341740,8,17.2,7,142,Food
341741,10.1,10.5,2.3,144,Food
341742,15.1,20,4.3,600,Food
341743,8,17.2,7,142,Food
341744,4.1,13.1,8.9,150,Food
341745,18.7,14.8,1.9,200,Food
341746,4.1,13.1,8.9,150,Food
341747,4.5,12.5,3.6,40,Food
341748,13,11,9.3,56,Food
341749,18,15,2.3,400,Food
341750,9.2,20.8,1.4,100,Food
341751,19.5,8.5,1.5,100,Food
341752,5.4,9.4,9.4,150,Food
341753,9.2,20.8,1.4,100,Food
341754,21,9,2,240,Food
341755,12.3,12.3,3.2,140,Food
341756,4.5,13,10,250,Food
341757,4.1,18.5,4.1,130,Food
341758,5.4,9.4,9.4,150,Food
341759,9.9,12.6,5,250,Food
341760,4.1,18.5,4.1,130,Food
341761,4.1,18.5,4.1,140,Food
341762,7.6,12.5,9.9,400,Food
341763,10.9,15,12.5,1000,Food
341764,4.1,18.5,4.1,140,Food
341765,10.1,6.9,6.9,200,Food
341766,8.5,13,10,500,Food
341767,20,15,3.5,500,Food
341768,10.1,6.9,6.9,200,Food
341769,4.5,13,10,250,Food
341770,4.1,18.5,4.1,140,Food
341771,10.1,6.9,6.9,200,Food
341772,4.5,13,10,250,Food
341773,4.1,18.5,4.1,140,Food
341774,7.6,12.5,9.9,400,Food
341775,4.1,18.5,4.1,140,Food
341776,8.5,13,10,500,Food
341777,21.8,5.8,5.8,250,Food
341778,8,28,2.6,500,Food
341779,13.5,17.4,5.5,145,Food
341780,8.2,8.2,1.5,68,Food
341781,21.6,18.1,4.9,500,Food
341782,15,21,3.5,700,Food
341783,8,8.2,1.5,68,Food
341784,6,12,4,112,Food
341785,8.3,4.1,1.5,34,Food
341786,21.6,18.1,4.9,500,Food
341787,24.9,14.7,2.5,200,Food
341788,8.3,4.1,1.5,34,Food
341789,25,21.2,5.8,500,Food
341790,24.9,14.7,2.5,200,Food
341791,17,13.1,3.7,408,Food
341792,8,28.5,2.6,500,Food
341793,24.9,14.7,2.5,200,Food
341794,26.8,23.1,6,816,Food
341795,24.5,17.5,4.3,500,Food
341796,22,14,7,1000,Food
341797,15.2,18.2,2.2,400,Food
341798,22,13,8,500,Food
341799,18,14,4.2,500,Food
341800,19.1,17.2,3.7,500,Food
341801,24,13,8,500,Food
341802,23.5,18,3.3,1000,Food
341803,19.1,17.2,3.7,500,Food
341804,10,12,6,500,Food
341805,8.5,28.5,2.5,500,Food
341806,12.1,15.5,15.5,1100,Food
341807,22.5,12,6,300,Food
341808,22,15.9,4.1,500,Food
341809,5.3,15.6,2.4,100,Food
341810,31,20.4,14.5,800,Food
341811,16.5,14.7,3.6,500,Food
341812,5.5,14,2.9,75,Food
341813,16.5,13,3.5,500,Food
341814,28.5,28.4,3.1,460,Food
341815,9.6,19.8,2.1,160,Food
341816,15.1,20,4.3,600,Food
341817,9.6,19.8,2.1,160,Food
341818,18.5,18.7,3.7,500,Food
341819,23.5,18,3.3,1000,Food
341820,16.8,14.3,3.8,500,Food
341821,9.6,19.8,2.1,160,Food
341822,23.6,18.2,3.2,1000,Food
341823,23.9,16.5,7.3,105,Food
341824,5.4,20.2,5.4,200,Food
341825,15.1,20,4.3,600,Food
341826,17.3,19.4,3.4,500,Food
341827,4.4,18.5,4.4,160,Food
341828,5.5,15.5,15.5,350,Food
341829,30.7,19.8,4.8,153,Food
341830,4.4,18.5,4.4,160,Food
341831,25,11,4,400,Food
341832,28.6,20.6,6,153,Food
341833,11.7,12.8,4.4,140,Food
341834,4.4,18.5,4.4,160,Food
341835,30.9,19.8,4.8,108,Food
341836,3.5,11.5,3.5,100,Food
341837,4.4,18.5,4.4,160,Food
341838,15,8.8,1.2,50,Food
341839,4.4,18.5,4.4,160,Food
341840,28.5,28.4,3.1,460,Food
341841,15,8.8,1.2,50,Food
341842,5.65,10.8,2.5,60,Food
341843,18.5,14.3,1.5,150,Food
341844,18.5,15.8,3.1,500,Food
341845,28.5,28.4,3.1,460,Food
341846,15,8.8,1.2,50,Food
341847,5.65,10.8,2.5,60,Food
341848,22,14,7,1000,Food
341849,11,16.5,1.8,100,Food
341850,4.4,18.5,4.4,160,Food
341851,20,10,1,100,Food
341852,11,16.5,1.8,100,Food
341853,18,13,3.8,100,Food
341854,23.6,18.2,3.2,1000,Food
341855,16,14,3.6,500,Food
341856,8.4,21.9,3,200,Food
341857,15.1,20,4.3,600,Food
341858,11,16.5,1.8,100,Food
341859,18,13,3.8,100,Food
341860,15.7,8.5,8.5,650,Food
341861,5.8,13.5,5.8,150,Food
341862,16.5,13.8,3.2,500,Food
341863,7.1,17.5,7.1,240,Food
341864,23.9,16.5,7.3,100,Food
341865,19,13.5,6,400,Food
341866,13.4,18.8,5.7,450,Food
341867,15.1,26.6,3.2,400,Food
341868,16.8,15.4,6.6,200,Toilet
341869,21.4,14.2,5.5,500,Food
341870,11,16.5,2.2,160,Food
341871,11,16.5,1.8,100,Food
341872,16.5,14.5,4,500,Food
341873,22.3,14.2,5.4,500,Food
341874,16.6,12.1,3.7,150,Food
341875,11,16.5,1.8,100,Food
341876,13,11,9.3,56,Food
341877,19.5,8.5,1.5,100,Food
341878,27,16,3,400,Food
341879,23.6,18.2,3.2,1000,Food
341880,23.8,23.6,23.8,NULL,Toilet
341881,23.6,23.8,23.8,NULL,Toilet
341882,22,14,7,1000,Food
341883,19.6,5.2,5.2,198,Toilet
341884,22,14,7,1000,Food
341885,30.5,34.5,25,2100,Toilet
341886,21.5,7.2,4.8,360,Toilet
341887,10.7,8,5,245,Food
341888,11.1,10.3,2.5,NULL,Toilet
341889,20.5,39.5,10.5,1620,Toilet
341890,10.6,9.9,3.96,NULL,Toilet
341891,16.6,6.1,3.5,200,Toilet
341892,30.6,13.1,8,1500,Toilet
341893,34.7,15.8,9,2000,Toilet
341894,20,10.3,2.91,20,Toilet
341895,12,6.7,2.6,82,Toilet
341896,16.8,5.5,3.9,175,Toilet
341897,21,22.1,11.6,1350,Toilet
341898,17.1,4.5,4.5,150,Toilet
341899,11,10.3,2.4,NULL,Toilet
341900,11.1,8.9,2.2,78,Toilet
341901,30.6,13.1,8,1350,Toilet
341902,20.02,5.27,5.27,245,Toilet
341903,10.48,9.525,2.38,26,Toilet
341904,20,10.5,2.2,26,Toilet
341905,18.3,27,11,1800,Toilet
341906,26.6,10,2.7,100,Toilet
341907,26.7,14.4,7.8,1200,Toilet
341908,33,16,9.2,2000,Toilet
341909,26.8,11,6.6,1000,Toilet
341910,19.4,10.1,4.5,120,Toilet
341911,16.5,5.7,5.7,236,Toilet
341912,16.5,5.7,5.7,236,Toilet
341913,17.63,5.96,3.86,180,Toilet
341914,17.6,6,3.8,180,Toilet
341915,21.6,7.38,4.7,360,Toilet
341916,19.6,9,6,50,Toilet
341917,12.2,9.3,9.3,600,Toilet
341918,20.02,5.27,5.27,245,Toilet
341919,19.4,10.1,1.9,60,Toilet
341920,17.6,6,3.8,180,Toilet
341921,17.63,5.96,3.86,180,Toilet
341922,11.2,9.1,2.2,26,Toilet
341923,21.3,7.1,4.5,360,Toilet
341924,13.7,5.3,5.3,175,Toilet
341925,34.4,20.9,11,1890,Toilet
341926,20.4,6.9,4.8,400,Toilet
341927,24.4,6.6,6.6,500,Toilet
341928,26.9,8.4,8.4,1000,Toilet
341929,18.8,5.2,5.2,236,Toilet
341930,30,11.1,11.1,2000,Toilet
341931,31.6,12.5,9.2,2000,Toilet
341932,31.6,12.5,9.2,2000,Toilet
341933,21.4,7.94,6.03,5000,Toilet
341934,27.3,8.2,8.2,1000,Toilet
341935,30.6,13.1,8,1500,Toilet
341936,27.3,8.5,8.5,1000,Toilet
341937,23.1,21.2,11.7,NULL,Toilet
341938,22.3,23.7,11.7,NULL,Toilet
341939,36,17.5,11,NULL,Toilet
341940,22.2,13.6,10.7,NULL,Toilet
341941,19.8,32,11.3,NULL,Toilet
341942,21,28.1,11.6,NULL,Toilet
341943,20.5,31.7,22.4,NULL,Toilet
341944,21,30.7,22.4,NULL,Toilet
341945,20.2,24.6,11.3,NULL,Toilet
341946,21,30.8,11.6,NULL,Toilet
341947,29,10,5,500,Toilet
341948,20.2,34.7,11.3,NULL,Toilet
341949,21.6,7.38,4.7,360,Toilet
341950,9.8,8.4,0.8,20,Food
341951,16.6,5.5,5.5,236,Toilet
341952,10,9.2,1,20,Food
341953,11.5,7,2,50,Toilet
341954,21.5,7.2,4.8,360,Toilet
341955,10,9.2,0.5,20,Food
341956,21.5,7.2,4.8,360,Toilet
341957,22,26.5,22.7,NULL,Toilet
341958,26.8,11,6.6,1000,Toilet
341959,16.6,5.7,3.6,180,Toilet
341960,10,9.2,0.5,20,Food
341961,10,9.2,1,20,Food
341962,10,9.2,0.5,20,Food
341963,10,9.2,1,20,Food
341964,20.57,10.3,4.86,60,Toilet
341965,10,9.2,1,20,Food
341966,33,16,9.2,2000,Toilet
341967,10,9.2,1,20,Food
341968,12.2,9.3,9.3,600,Toilet
341969,8.4,11.4,1.6,60,Food
341970,22.5,12,6,300,Food
341971,8.4,11.4,1.6,60,Food
341972,12,9.2,9.2,600,Toilet
341973,8.4,11.4,1.6,60,Food
341974,33.3,18,11.5,3000,Toilet
341975,8.4,11.4,1.6,60,Food
341976,30.6,12.6,8.3,1350,Toilet
341977,30.6,13.1,8,1350,Toilet
341978,8.4,11.4,1.6,60,Food
341979,8.4,11.4,1.6,60,Food
341980,30.6,13.1,8,1350,Toilet
341981,8.4,11.4,1.6,60,Food
341982,33.3,18,11.5,3000,Toilet
341983,21.5,15.5,5.5,1000,Food
341984,8.4,11.4,1.6,60,Food
341985,17.1,4.5,4.5,93,Toilet
341986,21.5,15.5,5.5,1000,Food
341987,8.4,11.4,1.6,60,Food
341988,21,16.2,11.6,900,Toilet
341989,5.5,18.5,9.1,500,Toilet
341990,6.5,7.6,2.7,37.5,Food
341991,23,6.1,6.1,330,Food
341992,19.8,19,11.3,2000,Toilet
341993,6.5,7.6,2.7,37.5,Food
341994,30.3,7.2,7.2,750,Food
341995,8.9,17.6,4.2,200,Toilet
341996,31,7.5,7.5,750,Food
341997,13.4,7.7,7.7,500,Food
341998,8.9,17.6,4.3,200,Toilet
341999,31,7.5,7.5,750,Food
342000,21.5,14.5,3.6,1000,Food
342001,31,18.3,1.88,32,Toilet
342002,29.8,8,8,750,Food
342003,15.2,11.5,3.3,500,Food
342004,14.5,15.2,9.5,1500,Toilet
342005,11.6,8.3,2,60,Food
342006,24,5.5,3.8,300,Toilet
342007,11.6,8.3,2,60,Food
342008,14.8,24,9.5,1620,Toilet
342009,30.2,7.2,7.2,750,Food
342010,6.1,7.3,2.5,37.5,Food
342011,8.9,17.6,4.3,200,Toilet
342012,25,6.8,6.8,500,Food
342013,6.1,7.3,2.5,37.5,Food
342014,24,5.4,3.8,300,Toilet
342015,6.1,7.3,2.5,37.5,Food
342016,8.9,17.6,4.3,200,Toilet
342017,11.6,9,1.2,40,Food
342018,16.5,16.9,10.8,900,Toilet
342019,30,7.2,7.2,750,Food
342020,6.1,7.3,2.5,37.5,Food
342021,12,11,1.3,60,Food
342022,17,27,11,1620,Toilet
342023,31.6,9.4,9.4,750,Food
342024,14.8,17.6,8.9,1000,Toilet
342025,9.4,7.6,7.6,300,Food
342026,32.2,7.8,7.8,750,Food
342027,9.4,7.6,7.6,300,Food
342028,30.1,8.1,8.1,750,Food
342029,22.8,8.2,2.5,150,Toilet
342030,9.4,7.6,7.6,300,Food
342031,10,5,5,100,Food
342032,30.4,8.3,8.3,750,Food
342033,14.7,10.5,1.2,58,Food
342034,29.2,7.4,7.4,750,Food
342035,9.3,6.8,2.5,100,Food
342036,31.7,7.3,7.3,750,Food
342037,14.7,10.5,1.2,58,Food
342038,15.6,16.4,9.3,840,Toilet
342039,8.4,11.4,1.6,60,Food
342040,25.4,8.4,8.4,1000,Food
342041,30.4,12.4,7.2,300,Toilet
342042,20.5,5.1,5.1,250,Food
342043,25.3,8.4,8.4,1000,Food
342044,30.4,12.4,7.2,300,Toilet
342045,14.4,10.5,1.3,58,Food
342046,29.9,6.2,6.2,500,Food
342047,8.6,13.2,3.7,100,Toilet
342048,8.6,13.2,3.7,100,Toilet
342049,9.5,7,7,450,Food
342050,17,19.5,7.9,320,Toilet
342051,29.8,9.4,9.4,1500,Food
342052,10,8.8,0.5,18,Food
342053,16.7,16,7.8,320,Toilet
342054,10,8.8,0.5,17,Food
342055,16.4,12.5,9.7,160,Toilet
342056,30,8.2,8.2,750,Food
342057,10,8.8,0.5,18,Food
342058,28.8,7.5,7.5,750,Food
342059,10,8.8,0.5,17,Food
342060,10.1,9.85,1.5,20,Toilet
342061,15.3,9.5,2.2,250,Food
342062,29.2,7.5,7.5,750,Food
342063,11,9.9,1.5,26,Toilet
342064,11,9.9,1.5,26,Toilet
342065,31.8,7.4,7.4,750,Food
342066,9.5,7,7,450,Food
342067,21,7.6,4.3,104,Toilet
342068,28.8,7.5,7.5,750,Food
342069,24.7,22,20.7,3150,Toilet
342070,21.8,23.9,22.4,2700,Toilet
342071,31.7,7.3,7.3,750,Food
342072,20,9.4,6.9,50,Toilet
342073,28.8,7.5,7.5,750,Food
342074,3.9,16.4,3.1,70,Toilet
342075,29.9,7.7,7.7,750,Food
342076,29.9,7.7,7.7,750,Food
342077,12.1,6.2,6.2,375,Food
342078,31.8,9.5,9.5,750,Food
342079,28.88,13.1,8,1500,Toilet
342080,28.8,13.1,8,1500,Toilet
342081,29.3,7.4,7.4,750,Food
342082,29.2,7.4,7.4,750,Food
342083,21.4,7.9,6,500,Toilet
342084,21.4,7.94,6.03,500,Toilet
342085,30,8.2,8.2,750,Food
342086,30,8.2,8.2,750,Food
342087,11,8.9,2.1,52,Toilet
342088,11,8.9,2.1,52,Toilet
342089,29.5,8.3,8.3,750,Food
342090,11.1,10.3,2.4,26,Toilet
342091,28.8,7.6,7.6,750,Food
342092,31.6,9.4,9.4,750,Food
342093,21,7.6,4.3,400,Toilet
342094,31.7,9.4,9.4,750,Food
342095,21,7.6,4.3,400,Toilet
342096,31.6,9.4,9.4,750,Food
342097,20.9,4.4,4.4,200,Toilet
342098,29.9,7.7,7.7,750,Food
342099,21.4,7.94,6.03,500,Toilet
342100,19.5,10.2,4.5,120,Toilet
342101,32.2,9.2,9.2,750,Food
342102,15,3.8,3.8,95,Toilet
342103,31.8,9.4,9.4,750,Food
342104,30.5,20.9,11.1,1620,Toilet
342105,31.7,7.3,7.3,750,Food
342106,20.9,4.4,4.4,200,Toilet
342107,31.7,7.4,7.4,750,Food
342108,15.1,4.9,4.1,102,Toilet
342109,31.7,7.3,7.3,750,Food
342110,28.2,11,6.6,900,Toilet
342111,21.3,7.1,4.5,360,Toilet
342112,31.7,7.3,7.3,750,Food
342113,23.1,15.7,11.7,NULL,Toilet
342114,21.6,7.38,4.7,360,Toilet
342115,23.4,6.1,6.1,375,Food
342116,23.4,22.6,22.2,NULL,Toilet
342117,24,24.3,23.8,NULL,Toilet
342118,23.4,18.7,12,NULL,Toilet
342119,33.8,16.6,16.6,5000,Toilet
342120,16.6,4.5,4.6,150,Food
342121,15.3,4.5,4.5,118,Toilet
342122,12,19,7,100,NULL
342123,12,19,7,325,NULL
342124,32,2,16.5,141,NULL
342125,32,2,16.5,220,Food
342126,32,2,16.5,200,NULL
342127,32,2,16.5,200,NULL
342128,32,2,16.5,500,NULL
342129,6.5,6.5,6,100,NULL
342130,12,19,7,55,NULL
342131,32,2,16.5,350,NULL
342132,32,2,16.5,200,NULL
342133,32,2,16.5,55,NULL
342134,32,2,16.5,100,NULL
342135,32,2,16.5,141,NULL
342136,32,2,16.5,500,NULL
342137,32,2,16.5,454,Food
342138,32,2,16.5,500,NULL
342139,32,2,16.5,198,NULL
342140,12,5,1,0.8,Food
342141,16,7,2.5,200,Food
342142,22,8,3.5,385,Food
342143,35,15,12,4000,NULL
342144,3,7.5,10,156,NULL
342145,18,5,6,1080,Food
342146,1.81,0.72,0.72,679,Food
342147,1.81,0.72,0.72,679,Food
342148,50,10,8,20,NULL
342149,7,12,4,15,Food
342150,7,12,4,15,Food
342151,14,13,14,150,Food
342152,1.81,0.72,0.72,679,Food
342153,22,17,4,20,NULL
342154,5.5,18,22,500,Food
342155,5.5,18,22,500,Food
342156,5.5,18,22,500,Food
342157,5.5,18,22,500,Food
342158,5.5,18,22,500,Food
342159,5.5,18,22,500,Food
342160,5.5,18,22,500,Food
342161,5.5,18,22,500,Food
342162,5.5,18,22,500,Food
342163,5.5,18,22,500,Food
342164,5.5,18,22,500,Food
342165,5.5,18,22,500,Food
342166,5.5,18,22,500,Food
342167,20,17,12,3,Food
342168,15,15,10,340,Food
342169,15,15,10,300,Food
342170,20,20,20,1,Food
342171,20,20,20,1,Food
342172,20,20,20,6,Food
342173,20,20,20,1,Food
342174,20,20,20,1,Food
342175,20,20,20,1,Food
342176,20,20,20,1,Food
342177,20,20,20,1,Food
342178,15,15,10,100,Food
342179,15,15,10,350,Food
342180,49,31,16,5,Food
342181,15,15,10,350,Food
342182,15,15,10,100,Food
342183,70,50,16,20,Food
342184,15,15,10,350,Food
342185,20,17,12,3,Food
342186,15,15,10,100,Food
342187,15,15,10,350,Food
342188,20,20,20,1,Food
342189,70,50,16,10,Food
342190,15,15,10,150,Food
342191,20,20,20,1,Food
342192,15,15,10,150,Food
342193,20,20,20,1,Food
342194,20,20,20,1,Food
342195,15,15,10,350,Food
342196,15,15,10,475,Food
342197,15,15,10,350,Food
342198,15,15,10,150,Food
342199,70,50,30,25,Food
342200,15,15,10,150,Food
342201,20,20,20,1,Food
342202,15,15,10,350,Food
342203,20,20,20,1,Food
342204,20,17,12,2,Food
342205,15,15,10,85,Food
342206,15,15,10,350,Food
342207,49,31,16,5.9,Food
342208,15,15,10,10,Food
342209,15,15,10,150,Food
342210,70,50,16,11.3,Food
342211,15,15,10,10,Food
342212,15,15,10,150,Food
342213,20,17,12,2,Food
342214,15,15,10,150,Food
342215,15,15,10,350,Food
342216,49,31,16,5.9,Food
342217,15,15,10,150,Food
342218,15,15,10,350,Food
342219,15,15,10,20,Food
342220,70,50,16,11.3,Food
342221,15,15,10,350,Food
342222,15,15,10,20,Food
342223,15,15,10,35,Food
342224,15,15,10,350,Food
342225,15,15,10,92,Food
342226,15,15,10,350,Food
342227,15,15,10,350,Food
342228,15,15,10,35,Food
342229,15,15,10,150,Food
342230,15,15,10,10,Food
342231,15,15,10,150,Food
342232,15,15,10,10,Food
342233,15,15,10,120,Food
342234,15,15,10,100,Food
342235,15,15,10,120,Food
342236,15,15,10,100,Food
342237,15,15,10,40,Food
342238,15,15,10,70,Food
342239,15,15,10,40,Food
342240,15,15,10,70,Food
342241,20,20,20,1,Food
342242,15,15,10,200,Food
342243,20,20,20,1,Food
342244,15,15,10,200,Food
342245,15,15,10,10,Food
342246,15,15,10,250,Food
342247,15,15,10,10,Food
342248,15,15,10,250,Food
342249,15,15,10,50,Food
342250,15,15,10,250,Food
342251,15,15,10,50,Food
342252,15,15,10,250,Food
342253,15,15,10,60,Food
342254,15,15,10,250,Food
342255,15,15,10,60,Food
342256,15,15,10,250,Food
342257,15,15,10,120,Food
342258,15,15,10,250,Food
342259,15,15,10,120,Food
342260,15,15,10,250,Food
342261,20,20,20,1,Food
342262,15,15,10,120,Food
342263,15,15,10,120,Food
342264,20,20,20,1,Food
342265,20,20,20,6,Food
342266,20,20,20,1,Food
342267,20,20,20,1,Food
342268,15,15,10,100,Food
342269,20,17,12,2.5,Food
342270,20,17,12,3,Food
342271,15,15,10,100,Food
342272,15,15,10,350,Food
342273,70,50,16,12,Food
342274,15,15,10,340,Food
342275,15,15,10,100,Food
342276,15,15,10,350,Food
342277,70,50,16,20,Food
342278,15,15,10,300,Food
342279,20,20,20,1,Food
342280,70,50,16,20,Food
342281,15,15,10,350,Food
342282,20,20,20,1,Food
342283,20,20,20,1,Food
342284,70,50,16,20,Food
342285,15,15,10,150,Food
342286,20,20,20,1,Food
342287,20,20,20,1,Food
342288,20,17,12,2.5,Food
342289,15,15,10,150,Food
342290,20,20,20,1,Food
342291,70,50,16,12,Food
